run_accession,experiment_accession,sample_accession,study_accession,sample_alias,library_name,library_strategy,library_source,library_selection,library_layout,instrument_platform,instrument_model,read_count,base_count,fastq_ftp,fastq_md5,fastq_bytes,submitted_ftp,queried_accession,fastq_r1_ftp,fastq_r2_ftp,fastq_r1_https,fastq_r2_https,fastq_r1_md5,fastq_r2_md5,fastq_r1_bytes,fastq_r2_bytes,total_fastq_gb
SRR17491491,SRX13661779,SAMN24730007,PRJNA795502,GSM5778054,GSM5778054,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,50729883,15218964900,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/091/SRR17491491/SRR17491491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/091/SRR17491491/SRR17491491_2.fastq.gz,338079a6966f186eb54eca7ccd924f6d;812b16df54a013a14125bf8f145d6b38,3837694936;4245825738,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/091/SRR17491491/SRR17491491_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/091/SRR17491491/SRR17491491_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/091/SRR17491491/SRR17491491_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/091/SRR17491491/SRR17491491_2.fastq.gz,338079a6966f186eb54eca7ccd924f6d,812b16df54a013a14125bf8f145d6b38,3837694936.0,4245825738.0,8.08
SRR17491492,SRX13661778,SAMN24730008,PRJNA795502,GSM5778053,GSM5778053,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,45192789,13557836700,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/092/SRR17491492/SRR17491492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/092/SRR17491492/SRR17491492_2.fastq.gz,ed8c899f58ad39aa222d328f2e88b7cb;c03e16980121010e5c8617946c0e33b0,3704588769;3862251004,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/092/SRR17491492/SRR17491492_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/092/SRR17491492/SRR17491492_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/092/SRR17491492/SRR17491492_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/092/SRR17491492/SRR17491492_2.fastq.gz,ed8c899f58ad39aa222d328f2e88b7cb,c03e16980121010e5c8617946c0e33b0,3704588769.0,3862251004.0,7.57
SRR17491501,SRX13661768,SAMN24730018,PRJNA795502,GSM5778043,GSM5778043,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,47807172,14342151600,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/001/SRR17491501/SRR17491501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/001/SRR17491501/SRR17491501_2.fastq.gz,8a608ecf79e5c7fc3149177c448c823f;b664b627a095d4863edf888be8cf475d,3673355420;4021519591,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/001/SRR17491501/SRR17491501_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/001/SRR17491501/SRR17491501_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/001/SRR17491501/SRR17491501_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/001/SRR17491501/SRR17491501_2.fastq.gz,8a608ecf79e5c7fc3149177c448c823f,b664b627a095d4863edf888be8cf475d,3673355420.0,4021519591.0,7.69
SRR17491504,SRX13661769,SAMN24730017,PRJNA795502,GSM5778044,GSM5778044,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,44566506,13369951800,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/004/SRR17491504/SRR17491504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/004/SRR17491504/SRR17491504_2.fastq.gz,c2aa4cd3a1500e0101c0ec22f1638df6;4e5ece07aad767f33007a62078f61af9,3645806073;3780217204,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/004/SRR17491504/SRR17491504_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/004/SRR17491504/SRR17491504_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/004/SRR17491504/SRR17491504_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/004/SRR17491504/SRR17491504_2.fastq.gz,c2aa4cd3a1500e0101c0ec22f1638df6,4e5ece07aad767f33007a62078f61af9,3645806073.0,3780217204.0,7.43
SRR17491506,SRX13661764,SAMN24730022,PRJNA795502,GSM5778039,GSM5778039,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,23743105,7122931500,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/006/SRR17491506/SRR17491506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/006/SRR17491506/SRR17491506_2.fastq.gz,c8d7b78e402d76dd1e7ed460d33cf87f;93af44cf9a2b5ece4af6caad8facd601,1920540149;2008031620,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/006/SRR17491506/SRR17491506_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/006/SRR17491506/SRR17491506_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/006/SRR17491506/SRR17491506_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/006/SRR17491506/SRR17491506_2.fastq.gz,c8d7b78e402d76dd1e7ed460d33cf87f,93af44cf9a2b5ece4af6caad8facd601,1920540149.0,2008031620.0,3.93
SRR17491509,SRX13661761,SAMN24730025,PRJNA795502,GSM5778036,GSM5778036,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,25247683,7574304900,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/009/SRR17491509/SRR17491509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/009/SRR17491509/SRR17491509_2.fastq.gz,eb84260f789accbf2109245b4532d07b;537edb08dfc7d4a32502914cdfd09a30,2024061895;2086124724,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/009/SRR17491509/SRR17491509_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/009/SRR17491509/SRR17491509_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/009/SRR17491509/SRR17491509_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/009/SRR17491509/SRR17491509_2.fastq.gz,eb84260f789accbf2109245b4532d07b,537edb08dfc7d4a32502914cdfd09a30,2024061895.0,2086124724.0,4.11
SRR17491514,SRX13661756,SAMN24730030,PRJNA795502,GSM5778031,GSM5778031,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,22921307,6876392100,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/014/SRR17491514/SRR17491514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/014/SRR17491514/SRR17491514_2.fastq.gz,93d2983bced7f487cd536200af01ade0;d4e2c11a403cf629200183a99a5563b9,1712021867;1908930787,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/014/SRR17491514/SRR17491514_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/014/SRR17491514/SRR17491514_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/014/SRR17491514/SRR17491514_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/014/SRR17491514/SRR17491514_2.fastq.gz,93d2983bced7f487cd536200af01ade0,d4e2c11a403cf629200183a99a5563b9,1712021867.0,1908930787.0,3.62
SRR17491515,SRX13661755,SAMN24730031,PRJNA795502,GSM5778030,GSM5778030,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,23099799,6929939700,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/015/SRR17491515/SRR17491515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/015/SRR17491515/SRR17491515_2.fastq.gz,61bca5619d74353912c128a57fad63e4;7e63033f63d849eb894b8e7aaee3c63a,1859157200;1934068649,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/015/SRR17491515/SRR17491515_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/015/SRR17491515/SRR17491515_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/015/SRR17491515/SRR17491515_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/015/SRR17491515/SRR17491515_2.fastq.gz,61bca5619d74353912c128a57fad63e4,7e63033f63d849eb894b8e7aaee3c63a,1859157200.0,1934068649.0,3.79
SRR17491516,SRX13661754,SAMN24730032,PRJNA795502,GSM5778029,GSM5778029,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,23752802,7125840600,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/016/SRR17491516/SRR17491516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/016/SRR17491516/SRR17491516_2.fastq.gz,c30859cf6833c92b8db3e017020a778c;ae4778c26f9ee921b8b9110761b1e62a,1918255012;2003393096,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/016/SRR17491516/SRR17491516_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/016/SRR17491516/SRR17491516_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/016/SRR17491516/SRR17491516_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/016/SRR17491516/SRR17491516_2.fastq.gz,c30859cf6833c92b8db3e017020a778c,ae4778c26f9ee921b8b9110761b1e62a,1918255012.0,2003393096.0,3.92
SRR17491519,SRX13661751,SAMN24730035,PRJNA795502,GSM5778026,GSM5778026,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,24830971,7449291300,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/019/SRR17491519/SRR17491519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/019/SRR17491519/SRR17491519_2.fastq.gz,ee6defac3b7b138f4b3a02a3f13e11a1;8c40452620dbca04f3148b1de0a4f084,2021924352;2131123553,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/019/SRR17491519/SRR17491519_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/019/SRR17491519/SRR17491519_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/019/SRR17491519/SRR17491519_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/019/SRR17491519/SRR17491519_2.fastq.gz,ee6defac3b7b138f4b3a02a3f13e11a1,8c40452620dbca04f3148b1de0a4f084,2021924352.0,2131123553.0,4.15
SRR17491522,SRX13661748,SAMN24730038,PRJNA795502,GSM5778023,GSM5778023,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,26985372,8095611600,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/022/SRR17491522/SRR17491522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/022/SRR17491522/SRR17491522_2.fastq.gz,9a9bf29952d9a703661a960c89692663;d9c468775054372efab6b1d56343f06a,2018511800;2273082743,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/022/SRR17491522/SRR17491522_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/022/SRR17491522/SRR17491522_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/022/SRR17491522/SRR17491522_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/022/SRR17491522/SRR17491522_2.fastq.gz,9a9bf29952d9a703661a960c89692663,d9c468775054372efab6b1d56343f06a,2018511800.0,2273082743.0,4.29
SRR17491523,SRX13661747,SAMN24730039,PRJNA795502,GSM5778022,GSM5778022,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,25315055,7594516500,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/023/SRR17491523/SRR17491523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/023/SRR17491523/SRR17491523_2.fastq.gz,ab42fd1a86990f55e1b56dd6d1a05587;63617a81e4376fc940e8c12101df61cd,1916159676;2133208007,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/023/SRR17491523/SRR17491523_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/023/SRR17491523/SRR17491523_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/023/SRR17491523/SRR17491523_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/023/SRR17491523/SRR17491523_2.fastq.gz,ab42fd1a86990f55e1b56dd6d1a05587,63617a81e4376fc940e8c12101df61cd,1916159676.0,2133208007.0,4.05
SRR17491525,SRX13661745,SAMN24730041,PRJNA795502,GSM5778020,GSM5778020,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,28618421,8585526300,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/025/SRR17491525/SRR17491525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/025/SRR17491525/SRR17491525_2.fastq.gz,446997ad385d33f8c8917301fd5568a5;a7c20064cb03b65b4cdf6f3ce89ddb65,2140908813;2404573197,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/025/SRR17491525/SRR17491525_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/025/SRR17491525/SRR17491525_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/025/SRR17491525/SRR17491525_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/025/SRR17491525/SRR17491525_2.fastq.gz,446997ad385d33f8c8917301fd5568a5,a7c20064cb03b65b4cdf6f3ce89ddb65,2140908813.0,2404573197.0,4.55
SRR17491530,SRX13661740,SAMN24730046,PRJNA795502,GSM5778015,GSM5778015,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,27917266,8375179800,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/030/SRR17491530/SRR17491530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/030/SRR17491530/SRR17491530_2.fastq.gz,4c593151b8d6b53c107f58f81b6e698d;ac264b0cb6a834384a83fb0203a96a11,2083995787;2340462842,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/030/SRR17491530/SRR17491530_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/030/SRR17491530/SRR17491530_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/030/SRR17491530/SRR17491530_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/030/SRR17491530/SRR17491530_2.fastq.gz,4c593151b8d6b53c107f58f81b6e698d,ac264b0cb6a834384a83fb0203a96a11,2083995787.0,2340462842.0,4.42
SRR17491538,SRX13661732,SAMN24730054,PRJNA795502,GSM5778007,GSM5778007,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,53718791,16115637300,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/038/SRR17491538/SRR17491538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/038/SRR17491538/SRR17491538_2.fastq.gz,427967c1b004767d843bb644c3668728;6fb5ab4c8252e402e599b99996aac3a9,4103318848;4835191226,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/038/SRR17491538/SRR17491538_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/038/SRR17491538/SRR17491538_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/038/SRR17491538/SRR17491538_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/038/SRR17491538/SRR17491538_2.fastq.gz,427967c1b004767d843bb644c3668728,6fb5ab4c8252e402e599b99996aac3a9,4103318848.0,4835191226.0,8.94
SRR17491542,SRX13661727,SAMN24730059,PRJNA795502,GSM5778002,GSM5778002,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,59884941,17965482300,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/042/SRR17491542/SRR17491542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/042/SRR17491542/SRR17491542_2.fastq.gz,b03dcb72909211dc53832adbea29d512;ae3e75c45064d049fb1832ae5b0978c9,4600198553;5309485705,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/042/SRR17491542/SRR17491542_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/042/SRR17491542/SRR17491542_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/042/SRR17491542/SRR17491542_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/042/SRR17491542/SRR17491542_2.fastq.gz,b03dcb72909211dc53832adbea29d512,ae3e75c45064d049fb1832ae5b0978c9,4600198553.0,5309485705.0,9.91
SRR17491545,SRX13661728,SAMN24730058,PRJNA795502,GSM5778003,GSM5778003,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,54852926,16455877800,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/045/SRR17491545/SRR17491545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/045/SRR17491545/SRR17491545_2.fastq.gz,93a97fffd7244be7c078aa79135d0be1;3c696c269e642c93d7d7c27a31722136,4197731148;4921406329,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/045/SRR17491545/SRR17491545_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/045/SRR17491545/SRR17491545_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/045/SRR17491545/SRR17491545_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/045/SRR17491545/SRR17491545_2.fastq.gz,93a97fffd7244be7c078aa79135d0be1,3c696c269e642c93d7d7c27a31722136,4197731148.0,4921406329.0,9.12
SRR17491499,SRX13661771,SAMN24730015,PRJNA795502,GSM5778046,GSM5778046,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,45623822,13687146600,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/099/SRR17491499/SRR17491499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/099/SRR17491499/SRR17491499_2.fastq.gz,084cedc03f7f65ee8634287985b75d63;dd3090ce9ccef3519fa43c060d90b717,3485510632;3804773083,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/099/SRR17491499/SRR17491499_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/099/SRR17491499/SRR17491499_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/099/SRR17491499/SRR17491499_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/099/SRR17491499/SRR17491499_2.fastq.gz,084cedc03f7f65ee8634287985b75d63,dd3090ce9ccef3519fa43c060d90b717,3485510632.0,3804773083.0,7.29
SRR17491503,SRX13661766,SAMN24730020,PRJNA795502,GSM5778041,GSM5778041,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,45494156,13648246800,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/003/SRR17491503/SRR17491503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/003/SRR17491503/SRR17491503_2.fastq.gz,d302aed3b12134413eeda929e2b05ef8;41765b92bd1741cdf71bfcce8532a932,3746123864;3889506217,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/003/SRR17491503/SRR17491503_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/003/SRR17491503/SRR17491503_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/003/SRR17491503/SRR17491503_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/003/SRR17491503/SRR17491503_2.fastq.gz,d302aed3b12134413eeda929e2b05ef8,41765b92bd1741cdf71bfcce8532a932,3746123864.0,3889506217.0,7.64
SRR17491507,SRX13661763,SAMN24730023,PRJNA795502,GSM5778038,GSM5778038,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,22237645,6671293500,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/007/SRR17491507/SRR17491507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/007/SRR17491507/SRR17491507_2.fastq.gz,173f58e1c9c366d46e54c56ec0b6e944;d9bc41f957eb6c72173537c704574332,1791969276;1864736207,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/007/SRR17491507/SRR17491507_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/007/SRR17491507/SRR17491507_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/007/SRR17491507/SRR17491507_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/007/SRR17491507/SRR17491507_2.fastq.gz,173f58e1c9c366d46e54c56ec0b6e944,d9bc41f957eb6c72173537c704574332,1791969276.0,1864736207.0,3.66
SRR17491511,SRX13661759,SAMN24730027,PRJNA795502,GSM5778034,GSM5778034,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,27138573,8141571900,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/011/SRR17491511/SRR17491511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/011/SRR17491511/SRR17491511_2.fastq.gz,8b44dbf3e49806d79a91b87f43d4e0f8;a4f9650b247c1823785b90ae6371fdca,2030904606;2296494962,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/011/SRR17491511/SRR17491511_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/011/SRR17491511/SRR17491511_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/011/SRR17491511/SRR17491511_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/011/SRR17491511/SRR17491511_2.fastq.gz,8b44dbf3e49806d79a91b87f43d4e0f8,a4f9650b247c1823785b90ae6371fdca,2030904606.0,2296494962.0,4.33
SRR17491512,SRX13661758,SAMN24730028,PRJNA795502,GSM5778033,GSM5778033,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,27004560,8101368000,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/012/SRR17491512/SRR17491512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/012/SRR17491512/SRR17491512_2.fastq.gz,074452a2587450b23529b07e22e7dc53;36d5bc84ed01089ba0252ac0148bcbc5,2019100076;2272811443,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/012/SRR17491512/SRR17491512_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/012/SRR17491512/SRR17491512_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/012/SRR17491512/SRR17491512_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/012/SRR17491512/SRR17491512_2.fastq.gz,074452a2587450b23529b07e22e7dc53,36d5bc84ed01089ba0252ac0148bcbc5,2019100076.0,2272811443.0,4.29
SRR17491517,SRX13661753,SAMN24730033,PRJNA795502,GSM5778028,GSM5778028,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,28863945,8659183500,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/017/SRR17491517/SRR17491517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/017/SRR17491517/SRR17491517_2.fastq.gz,250feffeac8da70f720dd0a38ad787fd;b82dab811e00a7c4bd287312f509ce7e,2151649303;2405459631,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/017/SRR17491517/SRR17491517_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/017/SRR17491517/SRR17491517_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/017/SRR17491517/SRR17491517_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/017/SRR17491517/SRR17491517_2.fastq.gz,250feffeac8da70f720dd0a38ad787fd,b82dab811e00a7c4bd287312f509ce7e,2151649303.0,2405459631.0,4.56
SRR17491520,SRX13661750,SAMN24730036,PRJNA795502,GSM5778025,GSM5778025,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,25100683,7530204900,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/020/SRR17491520/SRR17491520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/020/SRR17491520/SRR17491520_2.fastq.gz,059679e307c97a20208898c7bc0c7264;c5b0f3404cb5e64b7764216503fa5402,1908053011;2137089233,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/020/SRR17491520/SRR17491520_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/020/SRR17491520/SRR17491520_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/020/SRR17491520/SRR17491520_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/020/SRR17491520/SRR17491520_2.fastq.gz,059679e307c97a20208898c7bc0c7264,c5b0f3404cb5e64b7764216503fa5402,1908053011.0,2137089233.0,4.05
